ID,Age,Gender,Ethnicity,parent edu,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
323,18,female,CaucAsian,high school,4.257001721,29,yes,3,1,1,0,0,0.912415621,4
324,16,male,CaucAsian,none,13.37506509,4,no,2,0,0,0,0,2.609623082,2
325,16,female,African American,bachelor,10.85756265,5,yes,1,0,1,0,0,2.981992255,2
326,16,male,others,higher,16.6578719,18,no,3,0,0,0,0,1.625082774,4
327,17,male,Asian,higher,2.501778197,17,no,3,0,1,0,0,1.361698418,4
328,17,female,CaucAsian, school,2.595659314,15,yes,3,0,0,0,0,1.916961896,4
329,18,female,Asian,bachelor,11.13636721,22,no,0,0,0,0,0,1.011253195,4
330,18,male,Asian,bachelor,18.92757307,10,no,1,1,1,0,0,2.332159041,3
331,15,female,Asian,high school,8.299955167,4,no,2,1,1,1,0,3.387938348,1
332,15,male,CaucAsian,bachelor,6.538842005,8,no,3,0,1,0,0,2.384690791,3
333,18,male,CaucAsian,bachelor,12.13378646,2,no,0,0,0,0,0,2.780816996,2
334,17,female,CaucAsian,bachelor,18.60897201,29,no,2,0,1,0,1,0.534835754,4
335,16,female,CaucAsian,bachelor,16.73855666,7,no,2,0,0,0,0,2.542214349,2
336,18,male,CaucAsian,high school,19.90967221,5,no,3,0,0,0,0,3.007129067,1
337,15,male,CaucAsian,high school,0.451371664,3,no,2,1,0,0,0,2.985809814,2
338,17,male,CaucAsian, school,2.257162894,11,no,2,0,1,0,0,1.949306057,4
339,18,male,Asian,none,12.18935527,11,no,3,0,0,0,0,2.147845196,3
340,18,female,CaucAsian,bachelor,16.41152879,24,no,4,0,0,0,1,1.175768025,4
341,17,female,CaucAsian, school,5.704886846,20,no,1,1,0,0,0,1.400363254,4
342,18,female,others,bachelor,4.784221761,15,no,1,1,0,1,0,1.755544023,4
343,17,female,others,bachelor,15.73951599,9,no,4,1,0,1,0,2.900096239,2
344,16,female,Asian,high school,1.127637077,21,no,2,0,0,0,0,1.033459491,4
345,17,male,others,high school,7.387652952,13,no,3,0,0,0,1,1.907742363,4
346,17,female,African American, school,10.11618445,12,no,3,0,0,0,0,1.88090929,4
347,17,female,others,bachelor,11.20697349,8,no,1,0,1,1,0,2.614950354,2
348,18,female,CaucAsian,bachelor,14.57230314,6,no,3,1,0,1,0,3.107135594,1
349,18,female,CaucAsian,none,7.096914469,11,no,3,0,0,0,0,1.386464562,4
350,17,female,CaucAsian,none,12.25368689,4,no,2,0,0,0,0,2.833760072,2
351,18,male,CaucAsian,higher,11.70750846,17,no,0,0,0,1,0,1.086151397,4
352,15,male,CaucAsian,high school,10.95232201,3,no,4,0,0,0,0,2.87403736,2
353,15,male,African American,bachelor,12.80966586,1,no,2,0,1,0,0,2.895671305,2
354,18,female,Asian,none,5.188983421,2,yes,3,0,0,0,0,3.181307602,1
355,18,male,African American,bachelor,1.692975072,25,no,3,0,0,0,0,0.471283109,4
356,17,male,CaucAsian, school,2.385433441,11,yes,2,0,0,0,0,2.211379528,3
357,16,female,Asian,bachelor,4.491647653,2,yes,3,1,1,0,0,3.375252255,1
358,18,female,African American,high school,10.00395871,3,no,4,0,1,0,0,3.203858191,1
359,15,female,CaucAsian,bachelor,16.80885501,5,no,2,0,0,1,0,3.350179111,1
360,17,male,African American,bachelor,14.02586684,11,no,2,0,0,0,0,1.72579153,4
361,18,male,CaucAsian,bachelor,15.78081208,18,no,4,1,0,0,0,2.216603815,3
362,15,female,CaucAsian, school,7.019512479,9,no,1,1,0,0,1,2.004627317,3
363,15,female,others,bachelor,8.093074833,29,yes,0,0,0,0,0,0.715742046,4
364,16,male,CaucAsian, school,7.87363772,0,yes,4,0,0,1,0,3.880640085,0
365,17,male,CaucAsian,bachelor,3.837463688,16,no,3,1,0,1,0,1.689528158,4
366,17,female,Asian,high school,1.224333163,15,no,4,1,1,0,1,1.757978804,4
367,16,female,Asian,high school,11.81832186,8,no,0,0,0,0,0,2.136399546,3
368,16,male,CaucAsian,high school,19.78433367,24,yes,1,0,1,0,0,0.911568271,4
369,17,female,CaucAsian, school,3.336594099,20,yes,1,0,0,0,0,1.13780111,4
370,17,male,CaucAsian,bachelor,0.933696398,8,yes,3,1,0,0,1,2.349264927,3
371,18,male,African American,bachelor,15.59063364,26,no,3,0,0,0,0,0.623747437,4
372,18,male,CaucAsian,high school,5.051720134,22,no,2,0,0,1,0,0.341029446,4
373,16,male,CaucAsian,high school,16.59287611,8,no,0,0,0,0,0,2.223813667,3
374,18,female,others,bachelor,14.07873334,11,no,3,0,0,0,1,2.328240385,3
375,15,female,African American,bachelor,18.91347074,22,yes,2,1,0,0,0,1.623077822,4
376,18,male,CaucAsian,high school,8.178544715,8,yes,1,1,0,0,0,2.200896322,3
377,18,male,African American,bachelor,13.23939679,14,no,4,0,1,0,0,2.584110655,2
378,15,male,African American,none,9.297095616,1,no,1,1,0,0,0,2.996503304,2
379,16,male,CaucAsian,high school,12.61177395,10,no,3,0,0,1,0,2.373993481,3
380,15,male,CaucAsian,bachelor,8.99197812,10,yes,3,1,0,0,0,2.830404456,2
381,18,female,Asian,high school,3.772644928,7,no,2,1,1,0,1,2.525115534,2
382,16,female,CaucAsian,higher,10.15794832,22,no,1,1,0,0,0,1.042981651,4
383,18,female,African American,high school,10.57168403,5,no,2,1,0,0,1,2.661096904,2
384,15,female,CaucAsian,high school,16.21207697,20,no,3,0,0,0,0,1.599593888,4
385,15,male,CaucAsian,high school,14.71041412,19,yes,1,1,0,0,0,1.799409149,4
386,18,male,CaucAsian,bachelor,13.27583248,6,no,3,0,0,0,0,2.657638557,2
387,17,male,CaucAsian,bachelor,2.267741911,2,no,4,0,0,0,0,2.998484062,2
388,17,male,CaucAsian,bachelor,14.41232581,7,no,4,0,0,1,0,2.977408433,2
389,15,male,CaucAsian,none,10.00610313,17,no,2,0,0,0,0,1.375164137,4
390,15,female,Asian,none,17.88199072,16,no,3,1,0,0,1,1.84886644,4
391,17,male,others,bachelor,18.39741868,10,no,4,0,0,0,0,2.4424562,3
392,17,female,Asian, school,1.103131812,1,no,2,1,0,0,0,2.856038514,2
393,18,female,Asian, school,16.41283121,24,yes,1,1,0,0,0,1.20615023,4
394,18,female,CaucAsian,none,0.753947808,20,no,1,1,1,0,0,0.89590299,4
395,17,female,others,bachelor,7.343392514,26,no,1,0,0,0,0,0.273190929,4
396,18,male,CaucAsian, school,10.84599951,23,no,3,0,0,1,0,0.667508961,4
397,18,female,others,high school,2.962015973,18,no,2,0,0,0,0,1.089440604,4
398,16,female,others, school,14.92627625,6,no,3,0,0,0,0,2.813211008,2
399,18,female,Asian,high school,0.167094083,17,yes,3,1,0,0,1,1.86875859,4
400,15,male,others, school,3.371980969,7,no,3,1,1,0,0,3.035693596,1
401,18,male,African American,bachelor,11.6159366,13,no,3,0,0,0,1,2.135356801,3
402,18,male,CaucAsian, school,14.28775124,6,no,0,1,0,1,0,3.038116129,1
403,17,female,CaucAsian,bachelor,18.33286205,27,no,3,0,1,0,0,0.99412941,4
404,15,female,African American,high school,14.10993304,20,no,2,0,0,0,0,1.232557166,4
405,18,male,CaucAsian, school,13.43558541,27,no,2,0,1,0,0,0.864403743,4
406,18,female,African American,high school,7.886822927,26,no,0,0,0,0,0,0.115231855,4
407,16,male,others,high school,0.025688511,3,no,4,1,0,0,0,2.934586305,2
408,18,male,CaucAsian,bachelor,2.403185175,16,no,4,1,0,0,0,2.046938817,3
409,18,female,Asian,bachelor,10.6910909,4,no,2,1,0,0,0,3.065473134,1
410,16,female,others, school,13.50259772,11,no,2,0,1,0,0,2.4370263,3
411,17,female,others,high school,8.348965678,8,no,3,0,1,0,0,2.427614636,3
412,18,female,others,bachelor,14.61358023,25,no,1,0,0,0,0,0.777150955,4
413,16,male,African American,bachelor,10.43724591,19,yes,1,1,1,1,0,1.879575445,4
414,15,male,others,none,1.483523912,12,no,3,0,0,0,0,1.596574874,4
415,17,male,Asian,high school,3.840325019,24,no,1,0,1,0,0,0.704595243,4
416,15,male,CaucAsian,high school,16.79996446,27,no,2,1,1,0,0,0.764186697,4
417,15,male,CaucAsian,high school,14.49825493,17,yes,2,1,0,0,0,1.503416679,4
418,16,female,Asian,higher,17.89523974,19,yes,2,1,0,0,0,1.525837862,4
419,18,male,CaucAsian,bachelor,2.351144982,8,no,1,1,1,0,0,2.270841108,3
420,16,male,African American,bachelor,19.80445069,3,no,2,0,0,0,0,3.402352539,1
421,16,male,African American,higher,4.188134279,20,yes,2,0,1,0,0,1.438204968,4
422,16,female,CaucAsian,high school,0.235597526,26,no,2,0,0,1,0,0.336571299,4
423,16,female,African American, school,19.94845878,7,no,3,0,0,0,0,3.112281137,1
424,17,female,Asian,bachelor,5.621477709,0,yes,4,0,0,1,0,3.770694722,0
425,18,female,CaucAsian, school,13.36038905,16,no,1,0,0,0,0,1.655613323,4
426,15,male,CaucAsian,high school,3.533646284,24,no,3,1,0,0,1,1.050469692,4
427,15,male,CaucAsian, school,11.60457064,8,yes,1,0,0,1,0,2.535391284,2
428,18,female,CaucAsian,high school,18.08069973,19,no,2,0,0,0,1,1.396090494,4
429,15,female,others,high school,6.403623349,12,no,2,1,1,0,0,2.025416982,3
430,18,male,CaucAsian,bachelor,13.40507952,1,no,2,0,0,0,0,3.268302548,1
431,15,male,African American,high school,3.758071776,12,no,3,1,1,0,0,2.017218039,3
432,16,female,CaucAsian,bachelor,12.49590797,8,no,2,1,0,0,0,2.397682579,3
433,15,female,CaucAsian,bachelor,6.729007036,29,no,2,1,0,0,0,0.287867323,4
434,18,female,Asian,bachelor,4.224165172,19,no,3,0,1,1,0,1.548710211,4
435,18,female,Asian,high school,6.263641014,5,yes,1,1,0,0,0,2.905242112,2
436,18,male,CaucAsian,none,3.57682137,27,no,1,0,1,0,0,0.248977131,4
437,18,male,CaucAsian,high school,18.03832216,0,yes,0,1,0,0,0,3.418409867,1
438,18,male,CaucAsian,bachelor,7.943737726,27,yes,1,0,0,0,0,0.582920886,4
439,17,female,CaucAsian,high school,4.905586099,24,no,2,0,1,0,0,0.930028646,4
440,17,female,African American,high school,8.96815682,4,no,2,1,0,1,0,2.679085718,2
441,15,male,CaucAsian,high school,6.410723336,2,yes,1,0,0,0,1,3.106230425,1
442,18,male,CaucAsian,none,14.88838508,3,no,0,1,0,0,1,2.781287884,2
443,15,male,CaucAsian,bachelor,19.42439824,0,no,3,0,1,1,1,4,0
444,18,male,others, school,8.760673134,13,no,3,1,1,1,0,2.332783964,3
445,18,female,others,high school,17.220668,8,yes,4,1,0,0,0,3.06771837,1
446,17,male,CaucAsian,bachelor,11.31726147,29,no,4,0,1,0,0,0.869123386,4
447,17,male,Asian,bachelor,3.144713302,23,no,4,0,1,0,1,1.520503877,4
448,16,male,CaucAsian,bachelor,13.81245484,3,no,3,1,1,1,1,3.289823142,1
449,17,male,CaucAsian,bachelor,10.26868994,17,yes,3,1,0,0,0,2.175739293,3
450,16,male,Asian,bachelor,13.01213047,13,no,1,0,0,0,0,1.852428691,4
451,16,male,others,bachelor,17.79374825,24,no,3,1,1,0,1,1.47728877,4
452,16,male,others,none,8.808691413,3,no,0,0,0,0,0,2.878926863,2
453,16,female,African American,bachelor,18.02355246,24,no,3,0,1,1,0,1.058050772,4
454,16,female,CaucAsian,bachelor,15.01338029,9,no,2,0,0,0,1,2.57289042,2
455,15,female,Asian,none,9.772098518,2,no,3,1,0,1,0,3.587735587,0
456,17,female,CaucAsian,high school,12.06444271,22,no,0,1,1,0,1,1.301418014,4
457,16,male,African American,higher,6.51162265,6,yes,2,0,1,1,0,3.209493136,1
458,18,female,CaucAsian,bachelor,19.67194599,9,no,2,0,0,0,0,2.537230639,2
459,17,female,African American,bachelor,13.34702326,12,no,1,1,0,0,0,1.989395759,4
460,17,male,CaucAsian, school,0.87693705,3,yes,2,0,1,1,0,3.004233303,1
461,16,male,CaucAsian,bachelor,6.532438115,17,no,0,1,1,0,0,1.513516756,4
462,15,female,others,bachelor,12.46628868,10,no,2,0,0,0,1,2.172740552,3
463,16,female,CaucAsian,bachelor,1.126665556,24,yes,2,0,0,0,1,0.641649169,4
464,15,male,African American, school,0.477683826,3,no,3,0,1,0,0,2.753590232,2
465,18,female,CaucAsian,bachelor,9.000484791,23,no,2,1,0,1,0,1.038488352,4
466,17,male,CaucAsian,bachelor,6.653803594,13,no,2,1,1,0,0,2.255019103,3
467,18,male,CaucAsian,high school,8.765972161,17,no,4,0,0,0,0,1.666702258,4
468,15,male,CaucAsian,higher,5.253866198,7,no,2,0,0,0,0,2.49945943,3
469,15,male,Asian,bachelor,3.294354939,26,yes,2,0,0,0,0,0.278215459,4
470,18,female,CaucAsian,none,13.78286714,9,no,2,1,0,0,0,2.637594228,2
471,15,male,others, school,10.29142233,4,no,3,1,1,0,1,3.057121728,1
472,18,male,African American,bachelor,4.003084225,22,no,2,1,1,0,0,1.361932827,4
473,17,female,CaucAsian,none,6.391788525,6,yes,2,1,0,1,0,3.238931718,1
474,18,male,African American,bachelor,11.83615815,11,yes,3,1,1,0,0,2.573034385,2
475,17,female,African American,bachelor,1.444586965,24,no,0,0,0,0,0,0,4
476,18,female,Asian, school,2.949060185,2,yes,3,0,1,0,1,3.143909878,1
477,15,female,CaucAsian,high school,1.464912082,25,yes,2,1,0,0,0,1.0464634,4
478,18,male,CaucAsian, school,16.24634665,3,no,2,0,0,0,1,2.868574228,2
479,15,female,Asian,bachelor,15.04818466,9,no,3,0,0,0,0,2.639447292,2
480,18,female,others,none,15.06625864,3,no,1,0,0,0,0,2.669749933,2
481,18,male,Asian,higher,14.32650687,14,yes,3,0,1,1,0,2.794885283,2
482,16,female,CaucAsian,bachelor,13.38770847,28,yes,4,0,0,0,1,1.186569729,4
483,15,female,Asian,high school,9.539838308,9,no,2,0,0,0,0,2.520175259,2
484,16,female,CaucAsian,bachelor,12.84556327,20,no,4,0,0,1,0,1.601078488,4
485,15,female,CaucAsian, school,0.767231096,29,no,0,0,0,0,0,0,4
486,16,female,CaucAsian,high school,12.42928845,21,yes,3,0,0,1,0,1.595054759,4
487,17,male,African American,high school,15.55755411,15,yes,2,1,0,0,0,2.222002853,3
488,18,female,CaucAsian,high school,10.00716721,14,no,2,0,0,0,1,1.615093148,4
489,15,female,CaucAsian,high school,7.150266569,18,no,1,1,1,0,1,1.675919431,4
490,15,male,Asian,bachelor,5.548534696,28,no,2,1,0,0,0,0.214319504,4
491,18,male,CaucAsian,bachelor,12.856041,19,yes,1,1,0,0,0,1.556765557,4
492,15,male,CaucAsian,high school,13.85602397,18,no,4,1,1,0,0,2.154199353,3
493,15,female,CaucAsian,high school,17.419352,17,no,3,0,1,0,0,2.070669312,3
494,16,male,others,high school,6.846681649,25,yes,1,0,1,0,0,0.567237107,4
495,15,female,African American, school,15.39544615,11,no,1,1,0,0,0,2.162688108,3
496,17,female,CaucAsian,high school,11.22711648,24,yes,3,0,0,1,0,1.291230426,4
497,17,male,Asian,higher,17.65672981,15,no,2,0,1,1,0,2.340156389,3
498,18,male,Asian,bachelor,10.55624217,0,no,1,0,0,0,0,2.92396974,2
499,15,female,CaucAsian,high school,10.35259657,15,yes,2,1,0,1,0,2.190146602,3
500,18,male,African American, school,11.55754163,1,no,2,0,0,0,0,3.074214192,1
501,17,female,Asian,bachelor,14.9863071,23,no,1,0,0,0,0,1.009430322,4
502,15,male,African American,bachelor,19.29380958,14,no,3,1,1,0,0,2.118500602,3
503,15,male,CaucAsian,higher,1.471267084,6,no,3,1,0,0,0,2.615347948,2
504,18,male,Asian,none,1.068692048,27,no,0,0,1,1,0,0.415930507,4
505,17,female,African American,none,18.75100675,0,yes,4,1,0,0,0,3.947092964,0
506,15,male,CaucAsian,bachelor,10.59751251,4,yes,2,0,1,0,0,3.017353227,1
507,18,female,CaucAsian,high school,12.29806029,9,yes,1,1,0,0,0,2.813786291,2
508,17,female,CaucAsian,high school,9.648472032,21,no,1,0,0,0,0,0.769636121,4
509,18,female,CaucAsian,none,1.873149052,20,yes,1,0,0,0,0,0.892266135,4
510,16,female,Asian,none,15.36178757,3,yes,2,1,1,0,0,3.666290827,0
511,15,male,CaucAsian,bachelor,14.9444929,13,no,1,0,1,0,0,1.401548239,4
512,16,female,CaucAsian,high school,6.23406643,12,no,2,0,0,0,1,1.423338336,4
513,17,female,African American,bachelor,6.124784905,0,no,1,1,0,0,1,3.149644744,1
514,16,male,CaucAsian,bachelor,16.75682762,15,yes,3,0,1,0,1,2.353731152,3
515,16,female,others,bachelor,1.447145155,22,no,3,1,1,0,0,1.161354351,4
516,17,male,CaucAsian,none,17.62210297,8,yes,2,0,0,0,0,2.647195986,2
517,18,female,CaucAsian,bachelor,5.133233798,21,no,3,0,1,1,0,1.298997985,4
518,16,male,CaucAsian,none,11.85969496,15,yes,4,1,0,0,0,2.644197368,2
519,18,female,CaucAsian,bachelor,18.71988358,18,no,3,0,0,0,0,1.737989619,4
520,16,male,CaucAsian, school,13.56245003,14,no,2,0,0,0,0,2.018776899,3
521,18,female,Asian,bachelor,8.288596249,25,no,2,0,1,0,0,0.717780498,4
522,17,female,others,bachelor,13.79068418,13,no,3,1,0,0,0,2.267584401,3
523,16,male,CaucAsian,bachelor,6.879592726,19,yes,1,0,0,0,0,1.271494623,4
524,17,male,African American,high school,5.545168327,9,yes,2,0,1,0,0,2.621666893,2
525,16,male,Asian, school,19.93366556,20,no,2,0,0,0,0,1.228528505,4
526,17,male,Asian, school,15.01580462,11,no,3,0,1,0,1,2.495312361,3
527,17,female,CaucAsian,high school,12.89439955,27,no,3,0,1,0,0,0.701761808,4
528,16,female,CaucAsian,bachelor,7.105792864,0,no,2,1,1,1,0,3.864976861,0
529,16,male,CaucAsian, school,0.983216583,20,no,1,1,0,1,0,0.684651926,4
530,16,female,Asian,higher,0.621137521,16,yes,4,0,0,0,0,1.885850224,4
531,15,male,Asian,bachelor,11.08362511,8,yes,0,0,1,0,0,2.327832763,3
532,18,male,CaucAsian,bachelor,15.24065442,22,no,0,1,0,1,0,0.880232812,4
533,15,female,CaucAsian,high school,10.74758381,18,no,2,0,0,1,0,1.411981507,4
534,15,female,others,higher,16.81570144,24,no,3,0,1,1,1,1.66253183,4
535,17,female,Asian,high school,0.668530662,17,no,3,1,0,0,0,1.341598477,4
536,16,female,others,bachelor,7.335041529,27,no,4,1,1,0,0,0.659202916,4
537,18,female,Asian,high school,4.741407823,6,no,1,0,0,1,0,2.153371206,3
538,17,female,CaucAsian,high school,8.945459363,8,no,2,0,0,1,0,2.44310292,3
539,15,female,African American,bachelor,1.447527864,21,no,1,0,0,0,0,0.270088555,4
540,16,male,African American,higher,19.08263283,25,no,3,0,0,1,0,1.316724623,4
541,17,male,CaucAsian,none,4.465108021,20,no,2,1,0,0,0,0.817714202,4
542,16,male,African American,bachelor,18.44615551,11,no,0,0,1,0,0,2.05694597,3
543,17,male,Asian,none,8.517863101,6,yes,3,1,0,0,0,3.219333348,1
544,16,male,CaucAsian,high school,19.71048267,13,yes,2,0,0,0,0,2.24087006,3
545,15,female,Asian,bachelor,11.08116767,14,yes,2,0,1,0,0,1.913799797,4
546,18,male,African American,bachelor,18.61665728,14,no,3,0,0,1,0,2.240334376,3
547,15,male,others,high school,0.106979774,5,no,1,1,0,0,0,2.254547586,3
548,18,male,CaucAsian,high school,14.96477612,20,no,1,1,1,1,0,1.89130043,4
549,16,male,CaucAsian,none,18.06101306,13,no,1,0,0,1,0,2.206226341,3
550,17,male,African American,high school,2.79441134,1,yes,2,0,1,0,0,3.335098155,1
551,15,male,CaucAsian,higher,1.922517035,7,no,1,1,1,0,0,2.411986461,3
552,18,male,Asian, school,8.491452144,12,no,3,0,1,0,0,2.160978519,3
553,15,female,Asian,high school,18.67357812,22,no,1,0,1,0,0,1.165394363,4
554,18,female,CaucAsian,bachelor,10.8477312,5,no,4,0,0,0,0,2.583500636,2
555,15,male,African American, school,10.54912927,4,yes,1,0,1,0,0,3.017063256,1
556,18,female,African American,none,2.822522366,4,no,1,1,1,0,1,2.576174697,2
557,18,female,CaucAsian, school,0.015790222,24,no,1,0,0,0,0,0.23334988,4
558,16,female,others, school,16.20280181,0,no,3,1,0,0,0,3.646516389,0
559,18,female,Asian,none,1.75149126,8,yes,2,1,1,0,0,2.605425232,2
560,16,male,African American,high school,12.67699637,5,no,3,1,0,1,0,3.366929515,1
561,18,female,Asian,higher,18.29232909,19,no,3,0,1,0,0,1.583780258,4
562,17,female,CaucAsian,bachelor,4.173038263,25,no,4,0,0,1,0,0.776396706,4
563,17,female,others,none,13.30545672,29,yes,3,0,0,1,0,0.78348664,4
564,17,male,African American,high school,1.573971534,6,no,0,0,0,1,0,2.328311711,3
565,18,male,Asian,bachelor,12.07510288,8,no,3,1,0,0,0,2.718465436,2
566,16,male,Asian,bachelor,3.278634419,4,yes,4,1,0,0,0,3.244882203,1
567,16,male,CaucAsian,bachelor,14.71907121,13,yes,4,1,0,0,0,2.865674749,2
568,18,male,Asian,higher,6.024625896,4,no,1,0,0,0,0,2.326326756,3
569,17,male,CaucAsian,high school,9.267820176,7,yes,3,0,1,1,0,3.303066679,1
570,17,male,CaucAsian,bachelor,11.98861084,6,no,1,0,0,0,0,2.489218238,3
571,16,female,CaucAsian,bachelor,3.425468213,12,yes,1,1,1,1,0,2.600264187,2
572,17,female,others,bachelor,14.83275637,12,no,3,0,0,0,0,2.119171492,3
573,15,female,Asian,high school,6.052806813,7,no,4,0,0,0,0,2.522694548,2
574,16,male,Asian,higher,13.2474372,10,yes,2,0,0,0,0,2.47585411,3
575,17,male,Asian, school,3.165661014,27,yes,3,1,0,0,0,0.782809234,4
576,16,male,African American,bachelor,13.76235318,25,no,0,1,0,0,0,0.766404869,4
577,15,male,others,bachelor,2.563761456,17,yes,0,1,0,0,0,1.283622078,4
578,16,male,CaucAsian,high school,8.507129925,24,no,2,1,0,0,0,0.643145933,4
579,16,female,CaucAsian,bachelor,4.944121475,18,yes,2,0,0,0,0,1.669230217,4
580,16,female,CaucAsian,bachelor,14.96750499,5,no,3,0,0,0,0,3.282070051,1
581,16,male,Asian,bachelor,5.24070009,21,no,2,0,1,0,0,0.743714017,4
582,15,male,Asian,higher,17.63434613,1,no,2,0,0,0,1,3.325066843,1
583,18,male,CaucAsian,bachelor,17.83640423,27,no,2,1,1,0,1,1.184519764,4
584,16,male,CaucAsian,high school,3.928826304,12,no,1,0,0,0,0,1.616536099,4
585,16,female,Asian,bachelor,12.2769189,22,no,4,0,0,0,0,1.583083971,4
586,17,male,CaucAsian,high school,1.754352834,24,no,2,0,0,0,0,0.184251489,4
587,16,male,Asian,high school,7.830741992,27,yes,2,0,0,0,0,0.472181042,4
588,17,male,others,high school,14.26643459,25,no,3,1,1,0,0,1.299355518,4
589,18,male,CaucAsian,bachelor,13.18846494,10,no,2,0,0,0,1,2.379628283,3
590,15,female,CaucAsian,bachelor,12.49401339,0,no,3,0,0,0,0,3.56628313,0
591,15,male,Asian,bachelor,5.650817273,23,no,1,0,0,0,0,0.278347571,4
592,18,male,Asian,bachelor,7.560498989,1,no,1,0,0,0,0,2.421546883,3
593,15,female,African American,bachelor,2.058922894,29,no,4,0,1,0,1,0.617680424,4
594,18,female,others,high school,14.38045641,16,no,3,0,0,0,0,1.804726658,4
595,18,female,CaucAsian, school,10.07777594,7,no,2,1,0,0,0,2.63520813,2
596,18,male,African American,high school,14.17531265,1,no,3,0,0,0,1,3.436025389,1
597,15,male,Asian,high school,4.978870496,5,no,4,0,0,1,1,2.737377926,2
598,17,female,Asian,bachelor,6.488764573,21,yes,1,1,0,0,1,1.14669608,4
599,18,female,CaucAsian,high school,6.684306745,4,no,0,0,0,0,0,2.405267526,3
600,16,female,Asian,none,0.514848195,15,yes,2,0,0,1,0,1.525282049,4
601,15,female,African American,bachelor,6.820957457,7,no,1,1,1,0,0,2.446157081,3
